Country,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,Date,Station_ID,Status
India,Delhi,123.18,309.14,136.37,15.72,5.03,108.94,378,-4.4,43,17.41,12-04-25,3618,123
123,Paris,298.86,173.3,error,116.92,1.63,bad,318,43.4,20,19.89,3/16/2024,6536,Unhealthy
Vietnam,HCM,172.48,24.61,18.15,37.6,NaN,215.79,347,24.1,2,fast,9/28/2025,8595,Unhealthy
Vietnam,Hanoi,high,350.37,121.55,143.41,5.99,74.74,431,17.3,60,fast,01-09-24,8194,Moderate
France,Beijing,151.58,unknown,165.19,73.31,1.72,193.33,173,43.7,88,2.55,4/27/2023,5344,Unhealthy
India,,244.72,386.9,49.52,low,2.42,bad,367,30.1,wet,2.6,6/22/2023,4671,123
China,Beijing,30.84,90,134.72,95.99,9.69,161.57,191,hot,62,3.01,10-12-23,1385,Good
Vietnam,Hanoi,high,373.21,129.11,145.31,3.69,226.57,61,hot,94,18.08,2/27/2025,3906,123
USA,Beijing,high,388.28,41.85,115.31,12.56,bad,379,12.2,99,11.74,6/23/2024,7835,Good
India,Hanoi,31.08,92.5,154.84,127.22,7.51,195.63,282,17.7,71,fast,10/24/2023,6566,Good
France,999,297.37,44.23,35.69,95.28,15.41,17.72,414,22.6,81,fast,12-07-23,4046,Good
Vietnam,Hanoi,185.25,110.55,118.29,28.92,NaN,64.13,invalid,37.7,45,16.8,12-04-24,2999,Unhealthy
Vietnam,Paris,270.44,212.14,16.51,132.84,4.68,47.56,486,11.1,68,17.36,1/29/2023,5604,Moderate
France,999,292.6,111.5,46.45,142.38,5.61,39.49,266,16.7,96,7.42,11-02-23,2783,Moderate
China,Paris,49.54,378.76,error,137.63,10.6,57.88,280,8.8,20,3.43,4/13/2024,ID_err,Good
India,HCM,127.99,94.09,7.46,44.39,0.23,103.91,92,hot,57,17.41,02-02-24,5112,Good
USA,HCM,10.12,27.77,90.67,41.46,11.06,31.55,60,0,3,12.9,4/29/2023,2701,Unhealthy
,Hanoi,41.72,330.65,15.14,132.64,6.08,12.51,187,-4.9,91,10.23,5/15/2023,4116,Moderate
India,Hanoi,15.09,375.27,157.46,70.91,15.73,20.5,427,5.1,18,0.27,4/26/2023,9729,Unhealthy
India,Beijing,40.13,161.32,27.93,128.96,12.36,52.63,230,hot,92,7.61,11/28/2025,3262,Moderate
India,999,246.34,88.2,error,39.62,3.12,230.83,35,-2.4,10,15.43,07-09-23,7188,123
France,HCM,19.44,26.29,75.07,low,12.14,130.48,15,23.9,74,16.12,12/31/2024,8276,Good
China,Beijing,205.14,26.4,131.02,105.5,12.41,94.15,49,9.8,96,8.09,1/13/2024,8186,Unhealthy
India,Paris,148.02,253.59,145.38,142.66,11.32,170.88,413,8.2,38,16.56,6/14/2025,6484,Good
China,Hanoi,7.28,217.84,167.83,29.35,0.42,207.86,361,-9.7,wet,18.77,1/17/2024,6180,Unhealthy
China,Paris,233.28,231.4,51.24,81.22,16.83,220.17,172,20.9,52,10.91,10/13/2023,8394,Moderate
France,Delhi,197.65,11.54,142.56,60.56,2.63,115.66,167,34.9,98,2.99,6/19/2025,1166,Moderate
France,Hanoi,294.23,259.94,24.44,55.97,10.94,33.43,432,-9.5,91,6.58,4/29/2025,ID_err,Unhealthy
,Delhi,197.53,318.33,190.77,8.6,16.99,75.15,256,39.5,44,3.78,11/25/2024,1844,Unhealthy
China,Hanoi,238.69,359.39,40.41,28.31,17.26,188.34,312,-5.6,92,9.97,4/14/2023,3048,Unhealthy
France,Hanoi,277.35,30.66,34.35,99.77,3.74,200.12,131,5.5,42,fast,8/20/2024,4894,Unhealthy
China,Delhi,196.6,182.06,52.47,134.78,NaN,23.22,481,39.1,90,17.42,09-10-24,7517,Unhealthy
France,Beijing,247.12,unknown,14.9,88.94,11.65,bad,62,18.4,38,1.05,03-10-24,1925,Moderate
China,Paris,82.11,106.18,66.56,22.38,15,68.83,8,5.1,95,5,5/17/2023,2732,Good
Vietnam,HCM,high,41.01,error,141.41,18.03,bad,331,hot,wet,8.29,12/15/2024,8662,Moderate
Vietnam,,140.42,197.04,121.92,111.24,9.75,196.41,264,hot,62,fast,11-05-23,4432,Unhealthy
France,HCM,235,306.53,145.09,low,14.26,152.54,234,0.7,82,11.55,12/20/2023,3797,Good
France,Paris,280.44,232.09,169.29,73.53,NaN,21.83,125,-2.6,100,19.19,04-07-25,4504,Good
Vietnam,Delhi,34.96,220.09,156.72,87.79,13.79,205.07,64,23.5,17,13.49,10-10-23,5803,Moderate
USA,Delhi,30.56,187.41,21.72,42.38,12.34,177.92,456,4.9,21,4.71,06-06-25,6622,Unhealthy
France,Delhi,268.5,130.02,47.34,39.64,9.19,87.82,297,1.6,96,8.21,5/26/2025,3131,Unhealthy
India,HCM,224.8,85.8,174,21.34,8.94,181.16,136,hot,60,fast,06-06-24,2052,Moderate
USA,HCM,199.99,379.99,74.17,98.51,16.13,44.96,437,3.4,78,19.73,11-04-23,7200,123
India,Beijing,42.87,206.17,191.42,32.86,10.36,140.4,103,35.3,97,6.65,8/18/2024,ID_err,Moderate
France,Beijing,7.68,330.79,76.28,63.42,15.57,86.89,195,-4.8,88,14.63,06-06-24,5527,123
China,Delhi,18.45,212.79,156.92,7.18,NaN,183.64,199,-1.8,62,18.74,11/28/2023,6285,Moderate
Vietnam,Hanoi,high,136.81,185.87,139.77,NaN,bad,108,22.5,69,18.62,7/25/2025,3787,Unhealthy
USA,Delhi,202.78,204.69,95.12,73.73,12.47,15.33,169,14.4,76,7.55,06-02-24,8491,Unhealthy
,Paris,54.39,277.68,error,56.74,3.1,143.92,188,27.1,79,10.24,12-01-23,9866,123
USA,HCM,287.87,unknown,190.36,143.34,3.33,120.19,399,hot,52,13.37,12/14/2023,2063,Unhealthy
Vietnam,Paris,254.35,72.78,44.03,low,18.48,49.56,105,-6.5,16,fast,05-02-24,7828,Moderate
India,Delhi,26.36,214.91,125.73,33.67,11.13,235.69,invalid,32.8,wet,4.04,01-01-23,1460,Good
,,260.85,78.22,138.3,10.73,4.31,11.48,474,-2.1,43,19.2,01-01-24,1873,Moderate
France,Paris,166.18,344.73,198.7,101.29,10.46,224.36,149,38.3,wet,10.7,07-01-23,8491,Moderate
,Delhi,high,205.42,151.9,99.93,16.05,159.62,444,-9.6,52,17.08,03-12-24,8753,Unhealthy
Vietnam,HCM,241.55,127.26,error,low,18.64,55.43,455,9.9,71,11.75,07-07-24,8622,Good
USA,,119.34,243.07,error,29.54,19.14,45.88,404,-2.4,77,0.96,12-11-24,5621,Unhealthy
China,Paris,249.55,160.19,9.95,140.76,5.25,92.53,367,23.1,93,3.55,12/14/2023,5796,Moderate
China,Paris,224.05,249.52,179.92,143.87,13.71,26.44,307,1.6,2,fast,5/13/2023,7717,Good
Vietnam,Paris,high,258.35,109.42,44.16,10.3,29.47,457,43.6,28,9.39,05-09-23,ID_err,Unhealthy
USA,HCM,143.69,109.16,126.12,113.91,12.06,168.86,398,hot,17,8.28,4/21/2023,4219,Moderate
India,Paris,117.71,49.18,error,138.42,6.03,34.3,443,29.5,85,4.78,12/18/2024,2638,Unhealthy
USA,Delhi,high,unknown,193.56,34.45,13.33,10.65,61,39.8,35,0.52,11-02-24,6982,Good
China,HCM,259.35,282.63,157.34,low,16.72,229.61,152,-5.2,98,18.88,10/15/2025,1299,Moderate
,Delhi,170.97,129.41,114.12,110.16,11.91,75.58,219,hot,40,11.75,06-02-25,6320,Good
Vietnam,HCM,35.85,371.84,error,126.23,4.58,38.99,326,14.3,wet,fast,5/24/2024,1914,123
USA,Paris,248.22,96.75,120.21,42.66,1.3,48.07,487,41.3,wet,11.03,08-03-23,9647,Unhealthy
China,Delhi,high,65.13,178.85,80.09,18.61,59.07,437,hot,36,fast,7/20/2024,ID_err,Good
USA,,269.26,237.62,114.32,115.9,18.68,55.71,235,13.4,69,19.41,12-10-24,ID_err,Moderate
India,999,124.71,157.43,93.87,29.9,14.68,227.88,33,-3.5,wet,15.13,04-02-24,3633,Unhealthy
Vietnam,Hanoi,271.79,33.03,154.86,98.61,1.56,198.33,invalid,36.9,98,5.72,07-07-24,4470,Good
India,Delhi,47.67,unknown,38.19,low,18.28,234.85,453,0.8,16,2.39,03-01-24,2456,Unhealthy
India,Delhi,235.09,unknown,167.07,24.99,3.71,26.51,462,-7.1,61,11.99,11/24/2024,5057,Unhealthy
India,HCM,high,43.61,198.77,134.88,13.99,144.73,77,26.5,41,7,3/18/2025,5378,Moderate
India,HCM,169.73,122.54,178.72,40.42,11.39,52.38,120,37,wet,18.07,11/30/2023,ID_err,123
China,999,238.95,90.21,141.51,104.83,15.75,97.08,252,31,75,10.44,9/21/2024,9764,123
China,Paris,200.84,103.42,28.72,119.8,1.51,58.3,53,18.2,89,7.77,4/25/2025,6073,Moderate
France,Beijing,75.49,99.38,119.1,89.38,12.88,bad,470,33.7,44,10.73,5/23/2025,ID_err,Good
USA,,221.48,63.33,115.19,128.06,16.57,127.63,143,22.3,58,19.76,09-04-24,4817,Unhealthy
USA,Paris,15.04,69.11,191.34,29.45,NaN,95.09,353,22.7,11,15.99,7/16/2023,4420,Good
Vietnam,HCM,236.35,285.17,129.39,43.35,11,103.79,330,2.8,25,19.86,10/24/2023,ID_err,Unhealthy
China,Paris,79.65,125.5,89.32,106.33,14.92,12.26,295,22.8,72,7.9,03-05-24,4435,Good
India,Hanoi,265.23,281.62,99.02,123.13,4.33,62.5,124,-1.5,43,2.15,12-11-24,2053,123
India,,43.52,unknown,40.43,41.34,4.72,17.64,324,19,33,0.46,9/16/2023,6046,Unhealthy
Vietnam,Beijing,99.99,302.85,107.48,71.09,6.09,248.26,63,24,wet,7.77,5/29/2023,4700,Unhealthy
Vietnam,Hanoi,high,286.59,error,63.68,10.63,bad,63,41.5,85,4.6,12/24/2024,6935,Good
China,Delhi,209.51,72.15,17.07,143.1,0.17,93.5,485,-3.9,18,5.48,04-07-25,9928,Good
Vietnam,Delhi,47.93,unknown,70.78,117.89,19.28,16.35,240,13.4,56,16.07,03-11-25,5639,Unhealthy
India,Paris,246.58,181.33,82.99,98.2,8.79,80.3,383,38.6,9,fast,6/23/2025,ID_err,Moderate
USA,Beijing,112.52,38.35,177.94,112.93,19.06,229.06,101,-9.4,12,14.77,10-10-24,4913,Good
USA,Delhi,148.87,209.44,11.23,31.54,8.97,181.95,invalid,10.7,90,7.21,11/23/2025,9473,Good
France,999,70.39,unknown,error,129.47,10.12,119.17,293,-7.3,38,17,9/21/2025,2532,Unhealthy
India,Beijing,232.06,138.92,64.81,122.66,8.93,120.57,290,-8.3,wet,10,04-03-25,3909,Moderate
USA,Delhi,139.02,261.81,100.76,31.72,0.66,175.2,invalid,13.2,67,10.24,01-01-24,6515,Good
Vietnam,HCM,278.92,110.92,108.43,97.66,NaN,61.86,219,28.7,28,9.57,12/21/2025,ID_err,Good
China,Beijing,82.21,144.68,error,8.5,11.35,45.14,463,27.7,6,13.66,10-11-23,9387,Moderate
USA,HCM,52.2,44.9,15.66,43.07,2.82,187.33,15,8.4,wet,16.52,12/18/2024,5514,Good
USA,Hanoi,277.77,69.27,171.68,72.09,19.79,14.43,395,5.7,54,13.45,3/27/2025,6193,Moderate
,Hanoi,115.82,300.74,149.45,32.94,0.85,13.92,326,21.2,65,12.43,11-12-23,6349,123
France,HCM,99.39,300.26,64.63,135.16,2.36,131.04,103,30.4,13,5.3,10-07-25,2188,Good
USA,Paris,96.75,260.26,48.03,130.47,13.13,203.51,407,15.7,91,10.79,10-02-23,ID_err,Good
China,Beijing,95.13,198.48,error,85.28,8.01,124.25,391,13.7,71,8.03,05-11-23,5897,Good
China,HCM,55.01,284.58,40.75,46.62,4.18,25.28,164,7,36,0.61,1/28/2025,4854,Unhealthy
China,Beijing,220.26,153.22,error,2.23,NaN,63.54,invalid,8.6,wet,5.98,11/29/2025,1187,Unhealthy
Vietnam,Delhi,209.73,186.31,error,135.58,5.37,112.94,390,-2.5,5,19.59,10/30/2024,3602,Good
France,Hanoi,high,unknown,141.95,52.36,5.82,133.87,439,41,25,18.72,07-06-23,1689,Unhealthy
Vietnam,Beijing,18.06,154.57,126.66,low,3.38,150.66,invalid,23.5,20,0.8,12-06-25,8070,Moderate
China,Beijing,high,unknown,34.32,130.21,3.55,116.19,477,14,95,2.52,8/13/2025,6092,Good
USA,Delhi,high,353.55,70.98,111.81,13.25,13.2,305,-4.6,77,15.71,7/21/2024,1149,Moderate
France,Paris,109.51,281.42,7.45,109.97,10.63,73.42,418,31.1,0,17.9,7/23/2025,6737,Moderate
France,Hanoi,62.78,unknown,139.47,74.93,2.22,156.44,123,40.8,55,12.86,10-05-25,7219,Unhealthy
,Hanoi,159.72,256.98,34.36,82.11,16.55,43.35,invalid,5.3,3,8.43,8/23/2024,2741,Unhealthy
Vietnam,Paris,high,97.05,error,132.94,4.98,66.28,198,-5.6,77,19.49,12/14/2023,2954,Unhealthy
USA,Beijing,93.98,225.92,60.03,14.7,17.38,75.58,invalid,36.2,wet,18.11,11/26/2025,5694,Moderate
USA,Delhi,174.87,unknown,68.05,63,1.98,91.18,317,20.3,4,17.17,12-03-24,ID_err,Unhealthy
France,Delhi,76.28,106.42,90.72,120.53,NaN,168.79,116,11.5,18,0.99,5/13/2024,4606,123
India,Paris,151.88,150.44,159.01,130.08,1.62,170.77,invalid,33,8,12.14,01-06-24,3745,Moderate
China,Hanoi,57.74,109.9,145.95,54.93,19.35,208.19,331,8.5,97,8.38,10/13/2023,8146,Good
USA,Beijing,185.15,141.32,110.03,46.11,12.19,166.96,195,34.8,86,fast,1/26/2024,1656,Unhealthy
India,Paris,290.16,123.69,6.54,56.48,4.14,242.31,454,21.8,47,10.63,12-06-23,7472,Unhealthy
India,Paris,273.42,365.61,12.53,22.24,8.53,81.31,291,-1.6,19,8.23,3/15/2024,8853,Moderate
USA,Delhi,219.6,286.77,76.89,124.14,16.77,130.81,400,15.7,59,14.5,10/20/2024,2367,Moderate
Vietnam,Beijing,190.8,66.48,133.47,116.9,8.2,195.39,180,-5.1,81,8.58,03-04-25,6678,Moderate
Vietnam,Hanoi,256.17,173.39,76.43,47.45,19.54,160.06,98,8.5,73,11.85,8/17/2025,6794,Unhealthy
USA,HCM,123.48,226.8,error,84.78,12.03,68.34,215,12.2,58,1.51,6/18/2024,7021,Good
India,,201.06,unknown,134.09,99.91,17.46,188.91,invalid,hot,15,13.73,12/15/2024,4420,Good
Vietnam,Beijing,129.67,352.13,85.03,105.44,10.54,154.9,442,28.7,43,19.53,9/13/2025,9330,Moderate
Vietnam,HCM,271.55,301.32,26.71,11.48,0.63,80.08,327,7.1,wet,1.82,3/25/2023,3775,123
China,Beijing,127.43,155.23,error,133.68,1.09,81.41,161,33,wet,13.86,9/24/2023,ID_err,Good
USA,HCM,25.83,347.8,192.87,20.72,11.15,174.47,52,-3.7,18,0.26,3/13/2025,1070,Unhealthy
France,Paris,29.32,363.28,133.69,20.33,6.25,45.12,200,40.2,25,10.45,11-02-24,6459,Good
France,Paris,34.32,326.21,87.79,61.16,6.96,144.61,231,20.8,wet,6.51,12/18/2024,7042,Moderate
China,HCM,176.6,295.06,197.32,34.54,2.49,11.1,invalid,hot,64,14.52,09-04-23,5916,123
China,Hanoi,262.29,227.74,155.34,98.48,NaN,46.25,312,36.8,80,4.29,7/14/2025,8716,Unhealthy
,Paris,57.55,290.82,35.83,63.01,0.97,73.35,453,37,56,7.52,4/26/2023,5321,123
USA,Delhi,high,153.29,177.67,26.47,0.71,71.35,332,5.2,46,4.47,02-08-23,8528,Unhealthy
France,HCM,162.14,23.3,25.26,71.13,2.18,104.95,425,24.2,38,0.47,08-04-23,6579,Unhealthy
,Beijing,206.52,unknown,9.58,9.24,10.77,bad,60,7,9,13.13,1/16/2023,3826,Moderate
China,Paris,77.68,234.39,65.76,23.74,4.79,45.23,385,-4.1,wet,11.2,09-04-25,1537,Moderate
China,Beijing,168.94,347.47,11.5,110.05,15.82,27.9,invalid,2,29,19.03,08-03-23,6610,Unhealthy
France,Delhi,231.25,239.06,82.5,4.87,10.37,219.78,232,29.1,55,5.23,11-03-25,7973,Good
China,Paris,33.57,240.39,error,42.51,NaN,105.4,416,18.4,37,10.45,9/27/2023,1578,Unhealthy
France,Delhi,high,129.55,76.79,87.97,NaN,bad,45,14.2,90,0.35,09-10-25,9874,Moderate
USA,Beijing,106.78,unknown,178.38,94.7,2.62,135.97,210,24,5,fast,09-09-23,6545,Unhealthy
Vietnam,Hanoi,205.82,346.67,79.04,23.46,13.73,180.77,481,36.2,72,18.65,9/14/2023,ID_err,Unhealthy
India,999,133.49,176.28,152.6,31.57,12.44,50.91,205,29.3,12,5.25,5/26/2025,1845,Moderate
,Delhi,278.66,unknown,127.98,50.42,11.95,99.01,401,44.6,55,19.85,9/13/2024,ID_err,Good
USA,Beijing,117.94,345.95,33.34,73.68,16.11,23.6,152,38.5,11,2.38,5/19/2024,8824,Good
China,Delhi,high,287.94,76.19,44.6,6.59,160.36,29,42.4,10,5.22,08-02-25,ID_err,Good
China,Delhi,259.76,162.17,103.2,140.15,NaN,14.59,71,-4.5,wet,1.17,10-07-24,1739,Good
USA,,222.21,54.41,15.99,138.57,7.49,175.38,32,5.4,21,9.58,12/16/2023,9355,Unhealthy
USA,Paris,59.09,43.78,130.94,low,13.48,180.75,144,42.4,0,11.15,09-02-25,8745,Moderate
China,Paris,136.45,87.48,52.52,low,NaN,137.26,227,hot,74,9.12,06-02-24,2783,Unhealthy
India,Hanoi,272.63,189.93,62.06,118.01,16.43,91.01,436,12,99,11.82,03-05-24,6598,Moderate
India,Paris,33.34,unknown,27.02,69.81,10.51,75.55,252,16.9,64,0.23,7/30/2024,3954,Good
France,Beijing,147.85,125.68,168.44,101.8,5.39,77.05,486,1.7,77,8.25,8/28/2024,1924,Good
France,Hanoi,273.43,86.28,118.99,149.6,17.37,169.64,404,hot,60,fast,2/13/2024,1069,Unhealthy
USA,Paris,104.95,unknown,103.17,129.28,11.37,33.3,307,26.2,31,14.95,10/13/2023,9345,Good
Vietnam,HCM,high,355.3,179.89,118.58,2.39,84.07,319,23.6,30,18.47,1/14/2025,1633,Unhealthy
India,Paris,224.84,335.64,178.08,44.34,11.9,227.89,31,-6.8,79,12.52,11-09-25,3337,Unhealthy
Vietnam,,241.68,25.83,9.96,93.11,16.73,169.07,295,-3.8,96,3.22,07-02-25,5100,Unhealthy
123,Hanoi,128.56,318.15,175.64,120.18,NaN,169.66,463,16.5,35,17.74,08-06-24,5050,Unhealthy
India,Hanoi,126.71,73.32,31.39,low,1.58,153.57,474,-3.3,94,0.99,07-11-24,6966,Moderate
Vietnam,Delhi,88.76,306.7,error,125.88,3.73,215.15,476,8.2,50,7.63,07-03-23,6909,Good
Vietnam,Hanoi,102.06,23.74,147.15,72.84,4.76,70.49,258,7.7,7,6.45,03-01-24,6118,Unhealthy
China,Beijing,260.37,91.45,60.4,low,8.42,231.88,222,28.2,90,13.1,08-07-23,4107,Moderate
Vietnam,Beijing,158.09,47.96,189.66,99.11,NaN,169.92,173,36.4,74,9.1,03-07-25,9735,Unhealthy
France,Delhi,283.51,101.28,183.83,148.25,11.19,37.04,98,43.1,34,0.21,10/21/2024,7526,Unhealthy
USA,Paris,256.18,359.22,135.41,59.8,2.39,59.79,152,37.7,21,1,1/21/2025,ID_err,Unhealthy
China,HCM,253.06,255.65,133.59,80.29,1.53,bad,312,hot,wet,fast,9/29/2024,5963,Unhealthy
123,Paris,156.15,186.68,193.78,137.61,2.58,111.89,78,42.7,45,5.31,10-11-24,1939,Moderate
USA,Delhi,253.76,19.26,193.5,8.98,10.63,85.17,161,10,5,15.01,9/28/2024,4617,Good
China,Delhi,96.91,338.01,45.24,137.38,7.65,bad,invalid,34.6,44,0,4/25/2024,6198,Good
France,HCM,184.53,349.64,error,122.16,3.29,131.21,invalid,4.6,87,3.18,11-05-24,9243,Good
France,,264.78,387.47,192.99,28.95,2.7,81.86,104,-9,11,19.15,7/22/2024,3073,Unhealthy
,Hanoi,259.97,97.6,137.51,low,1.89,61.95,416,7.4,57,4.34,1/31/2024,3682,Unhealthy
USA,Hanoi,90.27,175.65,130.08,1.35,18.97,166.11,68,23.5,93,10.18,04-03-24,8637,Good
China,Delhi,45.39,unknown,135.56,28.75,9.52,38.82,322,34.1,54,15.66,05-12-23,3073,Unhealthy
123,Hanoi,high,unknown,error,120.81,7.59,108.22,479,41.1,10,5.82,10/15/2024,9543,Moderate
China,Paris,5.61,145.78,82.74,7,8.97,bad,385,30.4,69,4.52,05-05-25,9343,123
India,Paris,high,306.06,45.31,133.12,8.42,bad,357,18.7,41,16.03,03-09-24,7003,Unhealthy
,Paris,144.98,unknown,173.97,119.26,7.58,100.37,387,-4,9,3.11,06-10-24,9543,Unhealthy
USA,HCM,163.25,unknown,28.16,121.39,9.42,192.12,411,25.4,91,3.79,1/15/2025,6377,Unhealthy
Vietnam,Beijing,111.31,128.66,error,75.51,8.83,244.94,288,26.4,96,13.45,10/28/2024,8098,123
India,,256.84,364.12,13.26,76.96,18.52,33.38,298,-3.8,58,fast,05-01-23,ID_err,Moderate
USA,Hanoi,10.29,286.52,168.55,139.05,5.9,233.86,254,21.3,39,1.82,4/13/2023,ID_err,Good
India,Delhi,54.92,226.86,19.11,96.62,NaN,187.66,325,8.9,wet,13.88,3/26/2024,2871,Moderate
USA,Paris,196.52,145.07,45.43,low,5.5,195.37,154,14.4,12,5.03,09-06-25,6140,Unhealthy
Vietnam,HCM,273.75,95.33,7.79,low,14.12,229.76,199,-9.9,65,11.23,3/28/2024,7734,Moderate
France,Paris,188.6,230.95,158.94,133.27,13.13,45.07,241,hot,wet,17.42,08-01-24,6419,Moderate
China,HCM,277.6,141.57,error,low,0.21,232.44,339,23.8,88,14.98,01-01-23,8796,123
France,Delhi,high,321.62,error,low,NaN,163.19,256,hot,44,19.43,8/27/2024,ID_err,Unhealthy
USA,Beijing,178.33,161.87,error,130.73,8.37,29.72,156,-1.8,wet,10.36,8/31/2024,3416,Good
India,Beijing,121.4,27.96,118.74,111.99,7.84,55.18,111,39.9,83,7.8,6/18/2024,3871,Unhealthy
India,Paris,191.37,89.64,110.02,77.56,12.81,62.86,187,4.7,77,0.77,4/15/2023,1065,Unhealthy
France,Beijing,20.74,397.27,152.37,100.37,16.64,59.74,337,34.9,3,4.4,10/23/2023,1178,Moderate
France,Hanoi,high,152.49,182.7,108.57,8.42,141.68,invalid,25.3,56,12.62,6/25/2024,3633,Good
123,Delhi,77.06,99.54,13.58,3.01,NaN,52.25,254,33.8,47,6.11,05-10-25,1418,Good
France,Beijing,72.62,56.17,error,67.76,3.48,226.27,216,hot,75,9.62,04-08-23,9909,Moderate
USA,HCM,high,30.08,71.75,147.63,0.96,34.93,186,12.4,71,6.01,07-07-25,3209,123
China,Beijing,217.78,12.01,183.2,14.68,4.31,96.61,66,hot,89,2.17,9/17/2024,ID_err,Unhealthy
India,Delhi,82.25,308.24,error,117.75,2.62,bad,25,-9.2,40,2.25,3/28/2023,1033,Unhealthy
France,HCM,139.64,170.77,137.18,66.42,10.21,189.19,197,26,85,fast,5/21/2025,ID_err,Good
China,999,115.55,235.51,101.4,low,16.66,205.06,174,29.9,wet,fast,06-11-25,3203,Moderate
Vietnam,Beijing,280.04,355.04,17.83,145.14,16.22,bad,invalid,40,52,1.81,12-06-25,3442,Moderate
123,Paris,279.7,104.92,43.76,147.22,11.15,96.29,329,43.6,36,1.68,1/18/2024,2486,Moderate
USA,Hanoi,199.02,363.92,98.47,133.13,10.38,151.7,81,7.5,wet,3.14,5/21/2024,5324,Good
France,999,34.63,233.99,104.91,146.32,3.17,58.97,invalid,41.9,18,7.99,04-09-23,7228,Moderate
China,HCM,149.73,269.53,82.92,96.18,NaN,219.22,237,-9.1,wet,15.7,11/14/2024,6137,Unhealthy
123,HCM,191.17,100.5,65.27,128.22,14.77,117.82,60,0.9,15,5.2,2/25/2025,2186,Good
China,Hanoi,88.94,146.26,42.5,35.84,16.43,134.04,271,44.2,45,2.17,10/18/2023,3211,Moderate
USA,HCM,46.6,152.19,23.62,110.75,9.44,175.19,362,11.7,2,4.83,10/25/2025,2055,Good
123,Delhi,279.26,47.82,18.07,30.73,3.5,bad,273,30.4,57,19.95,7/13/2025,8405,Moderate
Vietnam,,206.2,unknown,161.69,39.04,5.5,214.81,0,26.3,88,8.47,01-12-25,4871,Moderate
France,999,269.79,258.55,190.87,73.81,0.49,121.17,invalid,42.2,wet,fast,6/17/2023,4410,Good
Vietnam,999,29.72,159.66,128.94,62.84,7.75,125.4,55,7.2,70,6.56,9/26/2023,ID_err,Unhealthy
China,Beijing,190.32,145.43,68.15,21.71,14.72,223.86,222,hot,98,17.97,10-10-23,5247,Good
Vietnam,Paris,62.51,267.61,74.19,61.42,9.99,247.96,88,-0.4,52,1.97,08-03-24,9818,Unhealthy
China,Hanoi,58.32,221.05,error,82.11,5.27,133.4,344,hot,5,2.96,07-04-24,8311,Good
,HCM,181.63,300.06,90.02,77.95,18.2,160.53,458,27.2,12,10.5,4/21/2024,1194,Moderate
USA,Beijing,high,341.2,183.07,31.09,9.89,85.3,249,16.5,21,10.92,10/26/2025,4890,Good
USA,Hanoi,168.01,392.09,131.3,42.64,NaN,71.81,441,hot,42,fast,11/25/2024,5514,Moderate
Vietnam,Hanoi,197.8,176.53,15.69,16.49,8.5,66.86,3,29,34,10.34,06-08-24,7753,Good
Vietnam,HCM,238.16,375.15,185.21,60.48,9.65,154.7,194,hot,28,fast,08-08-23,6042,Unhealthy
France,999,233.13,337.29,148.86,14.5,8.19,236.36,105,19.3,41,15.94,7/15/2025,6236,123
China,HCM,39.46,285.03,188.04,57.82,10.05,224.89,142,hot,66,3.06,03-05-23,6882,Unhealthy
France,HCM,271.38,226.76,185.11,130.76,7.93,146.8,253,-7.1,99,12.1,11/26/2025,2348,Moderate
USA,Paris,205.22,324.57,123,low,2.94,154.51,372,38.4,33,9.03,03-08-24,7060,Good
India,HCM,280.68,67.75,178.13,low,12.56,129.26,375,hot,14,18.44,12-02-23,5344,Unhealthy
France,Delhi,236.09,198.06,198.74,16.31,2.62,214.3,378,-0.6,0,12.62,9/29/2023,2302,Moderate
Vietnam,Beijing,91.49,161.03,129.19,48.7,17.22,63.04,10,17.1,17,4.49,4/13/2024,7412,Unhealthy
India,Paris,188.44,unknown,6.96,47.81,7.04,bad,127,-2.5,92,11.13,1/22/2023,6956,Moderate
France,HCM,16.24,108.81,74.59,low,16.01,183.9,invalid,44.8,wet,9.87,10/25/2023,ID_err,123
India,Delhi,135.48,58.2,179.21,103.16,1.62,bad,369,25.1,25,10.33,5/19/2024,8095,Unhealthy
Vietnam,HCM,227.51,242.58,127.14,9.35,14.18,246.52,403,16.3,95,0.29,4/18/2024,9292,Unhealthy
USA,Paris,high,180.98,66.4,49.7,13.67,bad,416,34.9,84,15.35,10-06-23,6322,Moderate
USA,Delhi,120.26,52.97,195.95,low,8.27,152.73,216,23.2,94,19.52,12-04-24,5887,Good
USA,Delhi,180.96,387.53,165.31,44.9,2.8,57.57,329,9.3,62,17.42,1/20/2023,3972,Good
India,,high,316.66,109.28,136.65,0.45,bad,44,38.4,92,5.9,11/14/2023,1245,123
France,Beijing,57.1,37.05,173.23,137.27,7.27,172.03,219,8.7,20,18.14,1/23/2023,7704,Unhealthy
USA,Beijing,273.99,37.98,129.31,40.89,5.24,140.93,484,17.4,wet,4.32,12-11-24,5150,Good
India,Beijing,203.36,unknown,64.52,14.25,14.58,33.82,85,6,68,8.17,9/27/2023,5392,Unhealthy
Vietnam,HCM,102.11,11.52,160.99,111.4,16.28,76.9,301,18.2,29,1.52,12/26/2023,ID_err,Moderate
